DATE,CLOSING.PRICE
4/6/1999,525.34
4/7/1999,517.59
4/8/1999,524.83
4/9/1999,523.61
4/12/1999,515.73
4/13/1999,509.03
4/14/1999,503.68
4/15/1999,503.05
4/16/1999,495.74
4/19/1999,470.95
4/20/1999,482.52
4/21/1999,506.77
4/22/1999,522.98
4/23/1999,525.72
4/26/1999,536.54
4/27/1999,530.95
4/28/1999,519.23
4/29/1999,513.3
4/30/1999,514.89
5/3/1999,521.42
5/4/1999,515.02
5/5/1999,524.02
5/6/1999,510.83
5/7/1999,517.45
5/10/1999,522.79
5/11/1999,538.41
5/12/1999,547.2
5/13/1999,545.42
5/14/1999,532.1
5/17/1999,538.68
5/18/1999,539.63
5/19/1999,549.91
5/20/1999,544.03
5/21/1999,541.27
5/24/1999,527.49
5/25/1999,511.97
5/26/1999,523.24
5/27/1999,520.41
5/28/1999,529.8
6/1/1999,520.94
6/2/1999,531.45
6/3/1999,526.15
6/4/1999,546.56
6/7/1999,557.07
6/8/1999,542.92
6/9/1999,552.87
6/10/1999,545.63
6/11/1999,539.38
6/14/1999,535.97
6/15/1999,543.64
6/16/1999,566.22
6/17/1999,568.49
6/18/1999,572.51
6/21/1999,586.52
6/22/1999,577.39
6/23/1999,581.99
6/24/1999,568.19
6/25/1999,567.47
6/28/1999,577.19
6/29/1999,591.16
6/30/1999,599.89
7/1/1999,607.4
7/2/1999,612.81
7/6/1999,611.72
7/7/1999,610.28
7/8/1999,619.47
7/9/1999,621.75
7/12/1999,619.99
7/13/1999,617.18
7/14/1999,631.34
7/15/1999,635.72
7/16/1999,639.67
7/19/1999,628.65
7/20/1999,603.47
7/21/1999,611.21
7/22/1999,590.77
7/23/1999,593.96
7/26/1999,580.65
7/27/1999,597.37
7/28/1999,605.97
7/29/1999,591.36
7/30/1999,596.26
8/2/1999,596.36
8/3/1999,590.42
8/4/1999,580.8
8/5/1999,585.11
8/6/1999,583.67
8/9/1999,584.5
8/10/1999,577.36
8/11/1999,597.67
8/12/1999,592.55
8/13/1999,611.84
8/16/1999,615.3
8/17/1999,616.89
8/18/1999,609.36
8/19/1999,603.12
8/20/1999,612.41
8/23/1999,627.86
8/24/1999,630.25
8/25/1999,639.03
8/26/1999,631.54
8/27/1999,628.02
8/30/1999,618.48
8/31/1999,626.87
9/1/1999,629.38
9/2/1999,625.74
9/3/1999,649.6
9/7/1999,654.12
9/8/1999,647.61
9/9/1999,656.32
9/10/1999,662.48
9/13/1999,649.69
9/14/1999,662.17
9/15/1999,643.85
9/16/1999,643.48
9/17/1999,658.58
9/20/1999,662.09
9/21/1999,641.61
9/22/1999,651.04
9/23/1999,625.23
9/24/1999,625.41
9/27/1999,636.15
9/28/1999,634.72
9/29/1999,629.26
9/30/1999,627.61
10/1/1999,627.89
10/4/1999,640.84
10/5/1999,644.82
10/6/1999,656.6
10/7/1999,649.87
10/8/1999,644.77
10/11/1999,654.16
10/12/1999,642.09
10/13/1999,624.64
10/14/1999,625.76
10/15/1999,615.81
10/18/1999,602.61
10/19/1999,598.99
10/20/1999,617.99
10/21/1999,615.96
10/22/1999,619.68
10/25/1999,619.55
10/26/1999,619.77
10/27/1999,615.03
10/28/1999,636.55
10/29/1999,664.55
11/1/1999,665.86
11/2/1999,669.57
11/3/1999,684.53
11/4/1999,694.9
11/5/1999,711.24
11/8/1999,717.86
11/9/1999,712.65
11/10/1999,726.89
11/11/1999,737.52
11/12/1999,748.48
11/15/1999,742.44
11/16/1999,755.83
11/17/1999,750.46
11/18/1999,770.66
11/19/1999,779.8
11/22/1999,781.75
11/23/1999,768.83
11/24/1999,784.14
11/26/1999,789.43
11/29/1999,779.42
11/30/1999,760.28
12/1/1999,770.46
12/2/1999,799.77
12/3/1999,816.19
12/6/1999,832.28
12/7/1999,838.63
12/8/1999,828.15
12/9/1999,823.86
12/10/1999,827.5
12/13/1999,832.48
12/14/1999,805.05
12/15/1999,817.42
12/16/1999,841.98
12/17/1999,849.25
12/20/1999,869.76
12/21/1999,904.55
12/22/1999,910.88
12/23/1999,917.14
12/27/1999,928.65
12/28/1999,921.06
12/29/1999,957.68
12/30/1999,962.37
12/31/1999,972.07
1/3/2000,989.33
1/4/2000,931.84
1/5/2000,909.95
1/6/2000,885.22
1/7/2000,927.35
1/10/2000,979.49
1/11/2000,943.4
1/12/2000,932.36
1/13/2000,950.09
1/14/2000,981.99
1/18/2000,984.37
1/19/2000,1001.26
1/20/2000,1016.25
1/21/2000,1013.71
1/24/2000,982.24
1/25/2000,1004.55
1/26/2000,981.12
1/27/2000,972.33
1/28/2000,934.75
1/31/2000,951
2/1/2000,972.82
2/2/2000,988.33
2/3/2000,1027.03
2/4/2000,1032.9
2/7/2000,1049.28
2/8/2000,1076.26
2/9/2000,1062.29
2/10/2000,1083.04
2/11/2000,1054.01
2/14/2000,1054.48
2/15/2000,1063.1
2/16/2000,1074.18
2/17/2000,1101.83
2/18/2000,1072.03
2/22/2000,1078.63
2/23/2000,1116.86
2/24/2000,1141.73
2/25/2000,1132.4
2/28/2000,1125.86
2/29/2000,1167.91
3/1/2000,1191.1
3/2/2000,1172.08
3/3/2000,1226.26
3/6/2000,1239.67
3/7/2000,1211.32
3/8/2000,1207.23
3/9/2000,1239.41
3/10/2000,1239.12
3/13/2000,1205.17
3/14/2000,1152.07
3/15/2000,1125.91
3/16/2000,1174.59
3/17/2000,1199.25
3/20/2000,1172.23
3/21/2000,1202.87
3/22/2000,1243.27
3/23/2000,1248.1
3/24/2000,1245.68
3/27/2000,1254.89
3/28/2000,1228.4
3/29/2000,1176.38
3/30/2000,1131.45
3/31/2000,1162.02
4/3/2000,1106.25
4/4/2000,1092.68
4/5/2000,1122.29
4/6/2000,1149.9
4/7/2000,1197.64
4/10/2000,1134.27
4/11/2000,1104.26
4/12/2000,1033.9
4/13/2000,1025.91
4/14/2000,936.61
4/17/2000,1018.13
4/18/2000,1067.1
4/19/2000,1041.47
4/20/2000,1035.07
4/24/2000,997.19
4/25/2000,1064.75
4/26/2000,1046.99
4/27/2000,1073.67
4/28/2000,1088.05
5/1/2000,1108.37
5/2/2000,1071.86
5/3/2000,1037.18
5/4/2000,1047.65
5/5/2000,1072.34
5/8/2000,1040.15
5/9/2000,1010.89
5/10/2000,954.38
5/11/2000,988.62
5/12/2000,1004.98
5/15/2000,1021.06
5/16/2000,1059.05
5/17/2000,1040.86
5/18/2000,1015.36
5/19/2000,975.34
5/22/2000,958.56
5/23/2000,916.76
5/24/2000,939.79
5/25/2000,932.41
5/26/2000,930.04
5/30/2000,1007.74
5/31/2000,994.63
6/1/2000,1038.82
6/2/2000,1095.13
6/5/2000,1100.14
6/6/2000,1081.28
6/7/2000,1098
6/8/2000,1092.11
6/9/2000,1105.26
6/12/2000,1075.76
6/13/2000,1100.56
6/14/2000,1078.1
6/15/2000,1095.92
6/16/2000,1098.8
6/19/2000,1139.56
6/20/2000,1148.54
6/21/2000,1158.87
6/22/2000,1120.84
6/23/2000,1099.14
6/26/2000,1112.53
6/27/2000,1087.18
6/28/2000,1108.17
6/29/2000,1084.99
6/30/2000,1101.44
7/3/2000,1114.62
7/5/2000,1066.92
7/6/2000,1090
7/7/2000,1115.45
7/10/2000,1107.15
7/11/2000,1098.39
7/12/2000,1130.29
7/13/2000,1135.4
7/14/2000,1157.83
7/17/2000,1165.7
7/18/2000,1135.93
7/19/2000,1104.81
7/20/2000,1123.19
7/21/2000,1094.18
7/24/2000,1077.1
7/25/2000,1086.07
7/26/2000,1065.2
7/27/2000,1033.36
7/28/2000,1003.87
7/31/2000,1027.38
8/1/2000,1016.71
8/2/2000,1018.13
8/3/2000,1025.9
8/4/2000,1030.49
8/7/2000,1055.42
8/8/2000,1054.32
8/9/2000,1053.35
8/10/2000,1038.08
8/11/2000,1050.34
8/14/2000,1070.32
8/15/2000,1071.11
8/16/2000,1080.84
8/17/2000,1101.48
8/18/2000,1107.8
8/21/2000,1107.26
8/22/2000,1109.19
8/23/2000,1121.7
8/24/2000,1139.67
8/25/2000,1141.28
8/28/2000,1146.93
8/29/2000,1150.19
8/30/2000,1148.98
8/31/2000,1170.33
9/1/2000,1173.54
9/5/2000,1150.42
9/6/2000,1114.4
9/7/2000,1142.29
9/8/2000,1110.03
9/11/2000,1082.53
9/12/2000,1067.11
9/13/2000,1078.33
9/14/2000,1087.33
9/15/2000,1076.44
9/18/2000,1051.19
9/19/2000,1091.43
9/20/2000,1092.99
9/21/2000,1076.38
9/22/2000,1067.15
9/25/2000,1058.87
9/26/2000,1045.43
9/27/2000,1036.54
9/28/2000,1078.32
9/29/2000,1038.76
10/2/2000,1021.78
10/3/2000,999.11
10/4/2000,1022.29
10/5/2000,1006.85
10/6/2000,979.11
10/9/2000,980.6
10/10/2000,943.75
10/11/2000,920.54
10/12/2000,890.22
10/13/2000,954.43
10/16/2000,949
10/17/2000,919.55
10/18/2000,909.39
10/19/2000,963.71
10/20/2000,982.28
10/23/2000,989.49
10/24/2000,963.98
10/25/2000,913.7
10/26/2000,928.65
10/27/2000,928.58
10/30/2000,925.28
10/31/2000,971.53
11/1/2000,964.3
11/2/2000,997.5
11/3/2000,1000.25
11/6/2000,993.88
11/7/2000,989.86
11/8/2000,950.9
11/9/2000,941.05
11/10/2000,898.89
11/13/2000,882.95
11/14/2000,930.19
11/15/2000,948.94
11/16/2000,909.14
11/17/2000,913.16
11/20/2000,886.88
11/21/2000,883.01
11/22/2000,858.93
11/24/2000,900.24
11/27/2000,888.61
11/28/2000,849.05
11/29/2000,843.41
11/30/2000,812.03
12/1/2000,830.31
12/4/2000,835.02
12/5/2000,902.86
12/6/2000,885.3
12/7/2000,870.6
12/8/2000,919.48
12/11/2000,939.33
12/12/2000,909.61
12/13/2000,879.88
12/14/2000,866.4
12/15/2000,840.57
12/18/2000,842.19
12/19/2000,823.9
12/20/2000,774.04
12/21/2000,771.08
12/22/2000,819.39
12/26/2000,818.1
12/27/2000,833.46
12/28/2000,836.19
12/29/2000,814.43
1/2/2001,767.17
1/3/2001,855.01
1/4/2001,839.8
1/5/2001,791.63
1/8/2001,801.07
1/9/2001,812.05
1/10/2001,836.09
1/11/2001,864.84
1/12/2001,860.67
1/16/2001,851.21
1/17/2001,876.63
1/18/2001,911.6
1/19/2001,909.03
1/22/2001,905.67
1/23/2001,926.17
1/24/2001,931.1
1/25/2001,905.63
1/26/2001,911.18
1/29/2001,928.81
1/30/2001,931.56
1/31/2001,917.84
2/1/2001,914.64
2/2/2001,881.99
2/5/2001,874.17
2/6/2001,882.51
2/7/2001,865.35
2/8/2001,858.69
2/9/2001,838.5
2/12/2001,850.48
2/13/2001,836.54
2/14/2001,859.81
2/15/2001,882.55
2/16/2001,841.34
2/20/2001,807.63
2/21/2001,790.88
2/22/2001,787.48
2/23/2001,786.96
2/26/2001,796.54
2/27/2001,762.9
2/28/2001,750.34
3/1/2001,764.99
3/2/2001,754.36
3/5/2001,765.34
3/6/2001,786.1
3/7/2001,787.83
3/8/2001,773.6
3/9/2001,737.83
3/12/2001,699.71
3/13/2001,723.67
3/14/2001,710.49
3/15/2001,702.07
3/16/2001,669.86
3/19/2001,700.16
3/20/2001,670.09
3/21/2001,663.03
3/22/2001,688.14
3/23/2001,704.53
3/26/2001,700.31
3/27/2001,714.39
3/28/2001,671.15
3/29/2001,659.81
3/30/2001,662.2
4/2/2001,636.62
4/3/2001,600.93
4/4/2001,590.68
4/5/2001,644.84
4/6/2001,621.03
4/9/2001,626.92
4/10/2001,662.49
4/11/2001,676.31
4/12/2001,702.11
4/16/2001,682.53
4/17/2001,693.64
4/18/2001,749.12
4/19/2001,788.96
4/20/2001,777.67
4/23/2001,743.41
4/24/2001,729.95
4/25/2001,744.71
4/26/2001,734.69
4/27/2001,755.5
4/30/2001,769.97
5/1/2001,784.79
5/2/2001,792.04
5/3/2001,762.76
5/4/2001,775.52
5/7/2001,767.8
5/8/2001,774.81
5/9/2001,762.3
5/10/2001,756
5/11/2001,748.85
5/14/2001,740.33
5/15/2001,741.89
5/16/2001,776.06
5/17/2001,788.18
5/18/2001,787.43
5/21/2001,826.01
5/22/2001,824.36
5/23/2001,795.26
5/24/2001,806.03
5/25/2001,794.86
5/29/2001,765.88
5/30/2001,732.55
5/31/2001,742.02
6/1/2001,755.64
6/4/2001,753.9
6/5/2001,784.78
6/6/2001,777.46
6/7/2001,797.13
6/8/2001,777.27
6/11/2001,757.9
6/12/2001,756.76
6/13/2001,739.07
6/14/2001,709.03
6/15/2001,706.94
6/18/2001,698.33
6/19/2001,700.58
6/20/2001,706.9
6/21/2001,710.5
6/22/2001,697.79
6/25/2001,700.9
6/26/2001,704.3
6/27/2001,703.77
6/28/2001,718.27
6/29/2001,725.77
7/2/2001,728.73
7/3/2001,725.94
7/5/2001,706.19
7/6/2001,672.18
7/9/2001,675.76
7/10/2001,653.14
7/11/2001,655.59
7/12/2001,694.08
7/13/2001,694.13
7/16/2001,670.1
7/17/2001,682.1
7/18/2001,665.03
7/19/2001,678.87
7/20/2001,670.98
7/23/2001,659.45
7/24/2001,647.54
7/25/2001,658.45
7/26/2001,678.49
7/27/2001,687.03
7/30/2001,685.17
7/31/2001,687.93
8/1/2001,702.87
8/2/2001,710.4
8/3/2001,704.88
8/6/2001,695.6
8/7/2001,689.28
8/8/2001,666.37
8/9/2001,668.23
8/10/2001,667.75
8/13/2001,679.51
8/14/2001,673.48
8/15/2001,657.62
8/16/2001,657.85
8/17/2001,639.99
8/20/2001,643.87
8/21/2001,629.32
8/22/2001,643.05
8/23/2001,638.48
8/24/2001,663.18
8/27/2001,667.35
8/28/2001,653.09
8/29/2001,643.7
8/30/2001,628.65
8/31/2001,632.53
9/4/2001,617.35
9/5/2001,609.86
9/6/2001,589.84
9/7/2001,585.22
9/10/2001,586.33
9/17/2001,554.2
9/18/2001,538.83
9/19/2001,529.18
9/20/2001,513.82
9/21/2001,501.57
9/24/2001,522.29
9/25/2001,522.33
9/26/2001,506.01
9/27/2001,506.8
9/28/2001,517.22
10/1/2001,507.93
10/2/2001,514.59
10/3/2001,544.01
10/4/2001,549.52
10/5/2001,551.78
10/8/2001,557.62
10/9/2001,548.13
10/10/2001,567.18
10/11/2001,598.12
10/12/2001,600.36
10/15/2001,594.27
10/16/2001,602.21
10/17/2001,578.27
10/18/2001,578.17
10/19/2001,587.35
10/22/2001,599.89
10/23/2001,598.63
10/24/2001,614.65
10/25/2001,635.81
10/26/2001,632.35
10/29/2001,605.3
10/30/2001,590.42
10/31/2001,598.85
11/1/2001,619.58
11/2/2001,622.89
11/5/2001,641.8
11/6/2001,654.47
11/7/2001,653.61
11/8/2001,643.95
11/9/2001,644.31
11/12/2001,650.32
11/13/2001,668.93
11/14/2001,669.54
11/15/2001,669
11/16/2001,669.96
11/19/2001,679.72
11/20/2001,659.84
11/21/2001,661.57
11/23/2001,671.41
11/26/2001,688.26
11/27/2001,686.19
11/28/2001,667.46
11/29/2001,683.76
11/30/2001,679.74
12/3/2001,671.08
12/4/2001,694.72
12/5/2001,724.71
12/6/2001,726.35
12/7/2001,714.1
12/10/2001,702.84
12/11/2001,706.41
12/12/2001,709.38
12/13/2001,685.05
12/14/2001,687.99
12/17/2001,701.53
12/18/2001,707.32
12/19/2001,698.91
12/20/2001,677.48
12/21/2001,685.71
12/24/2001,682.7
12/26/2001,686.56
12/27/2001,693.07
12/28/2001,700.89
12/31/2001,687.45
1/2/2002,695.79
1/3/2002,716.87
1/4/2002,725.42
1/7/2002,718
1/8/2002,719.19
1/9/2002,719.21
1/10/2002,717.28
1/11/2002,710.02
1/14/2002,696.82
1/15/2002,698.57
1/16/2002,677.52
1/17/2002,691.37
1/18/2002,677.04
1/22/2002,661.52
1/23/2002,676.24
1/24/2002,682.58
1/25/2002,681.5
1/28/2002,685.26
1/29/2002,667.27
1/30/2002,676.67
1/31/2002,683.98
2/1/2002,680.68
2/4/2002,662.86
2/5/2002,656.54
2/6/2002,651.9
2/7/2002,636.94
2/8/2002,651.8
2/11/2002,665.8
2/12/2002,663.27
2/13/2002,671.74
2/14/2002,667.41
2/15/2002,654.21
2/19/2002,633.14
2/20/2002,640.6
2/21/2002,617.14
2/22/2002,619.08
2/25/2002,637.9
2/26/2002,638.93
2/27/2002,634.93
2/28/2002,628.03
3/1/2002,658.94
3/4/2002,687.12
3/5/2002,686.19
3/6/2002,692.58
3/7/2002,691
3/8/2002,707.9
3/11/2002,709.64
3/12/2002,697.52
3/13/2002,685.38
3/14/2002,682.77
3/15/2002,690.99
3/18/2002,698.59
3/19/2002,699.92
3/20/2002,682.43
3/21/2002,693.64
3/22/2002,685.48
3/25/2002,669.39
3/26/2002,672.66
3/27/2002,674.83
3/28/2002,685.24
4/1/2002,691.02
4/2/2002,670.25
4/3/2002,657.86
4/4/2002,653.75
4/5/2002,644.62
4/8/2002,645.76
4/9/2002,633.08
4/10/2002,640.19
4/11/2002,622.34
4/12/2002,635.07
4/15/2002,637
4/16/2002,658.13
4/17/2002,653.54
4/18/2002,647.91
4/19/2002,646.6
4/22/2002,632.37
4/23/2002,622.46
4/24/2002,614.93
4/25/2002,614.32
4/26/2002,595.61
4/29/2002,591.58
4/30/2002,605.48
5/1/2002,603.94
5/2/2002,588.66
5/3/2002,575.35
5/6/2002,562.36
5/7/2002,560.73
5/8/2002,606.4
5/9/2002,590.12
5/10/2002,572.37
5/13/2002,591.54
5/14/2002,619.06
5/15/2002,619.11
5/16/2002,619.2
5/17/2002,624.13
5/20/2002,613.44
5/21/2002,600.22
5/22/2002,599.26
5/23/2002,607.45
5/24/2002,596.21
5/28/2002,593.35
5/29/2002,582.96
5/30/2002,586.25
5/31/2002,581.07
6/3/2002,561.16
6/4/2002,567.93
6/5/2002,571.99
6/6/2002,558.99
6/7/2002,554.87
6/10/2002,555.34
6/11/2002,539.72
6/12/2002,542.53
6/13/2002,535.88
6/14/2002,536.62
6/17/2002,556.7
6/18/2002,552.65
6/19/2002,535.56
6/20/2002,520.01
6/21/2002,508.18
6/24/2002,514.45
6/25/2002,500.39
6/26/2002,501.05
6/27/2002,512.83
6/28/2002,513.58
7/1/2002,485.9
7/2/2002,469.67
7/3/2002,480.78
7/5/2002,506.47
7/8/2002,487.95
7/9/2002,473.51
7/10/2002,458.32
7/11/2002,469.7
7/12/2002,472.53
7/15/2002,476.08
7/16/2002,475.45
7/17/2002,481.61
7/18/2002,462.53
7/19/2002,450.38
7/22/2002,438.93
7/23/2002,423.81
7/24/2002,444.17
7/25/2002,424.5
7/26/2002,425.44
7/29/2002,450.91
7/30/2002,462.29
7/31/2002,453.47
8/1/2002,433.96
8/2/2002,425.49
8/5/2002,406.91
8/6/2002,425.63
8/7/2002,434.41
8/8/2002,450.54
8/9/2002,448.65
8/12/2002,447.1
8/13/2002,431.95
8/14/2002,455
8/15/2002,461.9
8/16/2002,472.85
8/19/2002,485.16
8/20/2002,475.25
8/21/2002,486.99
8/22/2002,494.13
8/23/2002,476.48
8/26/2002,479.19
8/27/2002,463.81
8/28/2002,449.77
8/29/2002,454.45
8/30/2002,447.64
9/3/2002,428.09
9/4/2002,438.19
9/5/2002,425.82
9/6/2002,440.07
9/9/2002,446.26
9/10/2002,452.21
9/11/2002,452.63
9/12/2002,437.88
9/13/2002,438.88
9/16/2002,434.35
9/17/2002,427.53
9/18/2002,424.37
9/19/2002,402.46
9/20/2002,404.29
9/23/2002,392.92
9/24/2002,389.68
9/25/2002,404
9/26/2002,401.63
9/27/2002,394.49
9/30/2002,385.73
10/1/2002,399.41
10/2/2002,391.4
10/3/2002,383.93
10/4/2002,373.58
10/7/2002,368.75
10/8/2002,371.05
10/9/2002,367.13
10/10/2002,386.71
10/11/2002,404.11
10/14/2002,409.9
10/15/2002,428.13
10/16/2002,410.63
10/17/2002,429.04
10/18/2002,430.58
10/21/2002,442.42
10/22/2002,430.9
10/23/2002,443.36
10/24/2002,435.51
10/25/2002,445.95
10/28/2002,443.45
10/29/2002,435.56
10/30/2002,449.56
10/31/2002,449.95
11/1/2002,464.18
11/4/2002,477.57
11/5/2002,477.81
11/6/2002,485.23
11/7/2002,466.3
11/8/2002,460.39
11/11/2002,445.47
11/12/2002,457.47
11/13/2002,458.85
11/14/2002,476.88
11/15/2002,478.7
11/18/2002,474.76
11/19/2002,467.3
11/20/2002,487.35
11/21/2002,509.5
11/22/2002,508.01
11/25/2002,516.27
11/26/2002,498.43
11/27/2002,518.21
11/29/2002,513.82
12/2/2002,515.88
12/3/2002,501.14
12/4/2002,488.52
12/5/2002,482.24
12/6/2002,484.19
12/9/2002,463.28
12/10/2002,472.99
12/11/2002,476.25
12/12/2002,477.59
12/13/2002,464.54
12/16/2002,478.12
12/17/2002,480.84
12/18/2002,466.68
12/19/2002,462.35
12/20/2002,468.47
12/23/2002,475.92
12/24/2002,472.64
12/26/2002,470.36
12/27/2002,462.69
12/30/2002,457.82
12/31/2002,458.33
1/2/2003,477.41
1/3/2003,479.05
1/6/2003,493.03
1/7/2003,494.35
1/8/2003,483.99
1/9/2003,496.76
1/10/2003,504.15
1/13/2003,500.22
1/14/2003,502.92
1/15/2003,493.5
1/16/2003,488.85
1/17/2003,471.67
1/21/2003,465.91
1/22/2003,464.07
1/23/2003,472.6
1/24/2003,458.23
1/27/2003,451.46
1/28/2003,460.38
1/29/2003,465.03
1/30/2003,453.3
1/31/2003,454.13
2/3/2003,454.97
2/4/2003,448.57
2/5/2003,447.29
2/6/2003,444.4
2/7/2003,440.4
2/10/2003,444.19
2/11/2003,444.09
2/12/2003,439.46
2/13/2003,435.84
2/14/2003,447.82
2/18/2003,461.16
2/19/2003,458.04
2/20/2003,457.21
2/21/2003,462.42
2/24/2003,453.82
2/25/2003,455.65
2/26/2003,447.09
2/27/2003,453.32
2/28/2003,456.78
3/3/2003,449.27
3/4/2003,445.41
3/5/2003,447.83
3/6/2003,445.32
3/7/2003,446.48
3/10/2003,436.16
3/11/2003,432.98
3/12/2003,436.04
3/13/2003,456.13
3/14/2003,457.09
3/17/2003,478.13
3/18/2003,481.6
3/19/2003,478.33
3/20/2003,480.11
3/21/2003,486.62
3/24/2003,467.83
3/25/2003,474.89
3/26/2003,472.69
3/27/2003,471.9
3/28/2003,467.38
3/31/2003,456.41
4/1/2003,458.79
4/2/2003,474.42
4/3/2003,475.11
4/4/2003,468.37
4/7/2003,470.36
4/8/2003,464.9
4/9/2003,458.03
4/10/2003,459.22
4/11/2003,457.75
4/14/2003,466.81
4/15/2003,470.5
4/16/2003,471.54
4/17/2003,484.44
4/21/2003,484.34
4/22/2003,484.44
4/23/2003,501.11
4/24/2003,498.27
4/25/2003,486.41
4/28/2003,497.09
4/29/2003,501.65
4/30/2003,497.21
5/1/2003,499.86
5/2/2003,512.26
5/5/2003,513.94
5/6/2003,517.96
5/7/2003,511.88
5/8/2003,504.56
5/9/2003,515.39
5/12/2003,524.38
5/13/2003,523.91
5/14/2003,522.93
5/15/2003,530.35
5/16/2003,526.5
5/19/2003,511.67
5/20/2003,512.12
5/21/2003,514.67
5/22/2003,525.85
5/23/2003,527.34
5/27/2003,545.34
5/28/2003,547.02
5/29/2003,549.9
5/30/2003,558.45
6/2/2003,554.82
6/3/2003,558.68
6/4/2003,574.78
6/5/2003,580.51
6/6/2003,576.5
6/9/2003,565.36
6/10/2003,571.44
6/11/2003,579.5
6/12/2003,578.28
6/13/2003,568.06
6/16/2003,584.76
6/17/2003,585.87
6/18/2003,588.05
6/19/2003,576.98
6/20/2003,575.14
6/23/2003,562.87
6/24/2003,559.86
6/25/2003,559.63
6/26/2003,569.99
6/27/2003,565.39
6/30/2003,562.33
7/1/2003,567.2
7/2/2003,578.13
7/3/2003,572.31
7/7/2003,592.4
7/8/2003,598.19
7/9/2003,599.82
7/10/2003,588.66
7/11/2003,592.18
7/14/2003,600.02
7/15/2003,600.57
7/16/2003,595.11
7/17/2003,576.44
7/18/2003,580.6
7/21/2003,572.63
7/22/2003,582.81
7/23/2003,587.38
7/24/2003,583.6
7/25/2003,591.46
7/28/2003,596.36
7/29/2003,592.57
7/30/2003,586.87
7/31/2003,593.47
8/1/2003,590.63
8/4/2003,592.52
8/5/2003,578.6
8/6/2003,572.77
8/7/2003,572.57
8/8/2003,568.9
8/11/2003,577.32
8/12/2003,585.78
8/13/2003,585
8/14/2003,589.57
8/15/2003,591.01
8/18/2003,605.92
8/19/2003,612.59
8/20/2003,612.51
8/21/2003,622.71
8/22/2003,618.9
8/25/2003,616.74
8/26/2003,617.14
8/27/2003,622.99
8/28/2003,628.17
8/29/2003,631.29
9/2/2003,641.71
9/3/2003,642.71
9/4/2003,648.76
9/5/2003,644.87
9/8/2003,656.98
9/9/2003,651.72
9/10/2003,630.69
9/11/2003,639.47
9/12/2003,640.63
9/15/2003,636.87
9/16/2003,651.08
9/17/2003,652.28
9/18/2003,660.15
9/19/2003,659.95
9/22/2003,648.14
9/23/2003,653.73
9/24/2003,631.36
9/25/2003,625.72
9/26/2003,616.79
9/29/2003,626.62
9/30/2003,616.51
10/1/2003,628.14
10/2/2003,630.89
10/3/2003,646.2
10/6/2003,647.64
10/7/2003,652.81
10/8/2003,651.68
10/9/2003,656.26
10/10/2003,658.38
10/13/2003,662.74
10/14/2003,665.19
10/15/2003,665.11
10/16/2003,665.85
10/17/2003,652.7
10/20/2003,657.39
10/21/2003,665.3
10/22/2003,648.12
10/23/2003,640.15
10/24/2003,638.05
10/27/2003,641.39
10/28/2003,661.64
10/29/2003,665.6
10/30/2003,664.71
10/31/2003,665.05
11/3/2003,675.02
11/4/2003,672.05
11/5/2003,676.05
11/6/2003,681.99
11/7/2003,678.72
11/10/2003,666.49
11/11/2003,665.26
11/12/2003,682.17
11/13/2003,683.9
11/14/2003,668.61
11/17/2003,662.07
11/18/2003,649.19
11/19/2003,654.92
11/20/2003,647.75
11/21/2003,652.29
11/24/2003,672.29
11/25/2003,671.13
11/26/2003,673.93
11/28/2003,677.71
12/1/2003,687.09
12/2/2003,684.12
12/3/2003,679.43
12/4/2003,680.58
12/5/2003,669.74
12/8/2003,673.64
12/9/2003,658.78
12/10/2003,658.54
12/11/2003,674.53
12/12/2003,677.07
12/15/2003,666.35
12/16/2003,668.11
12/17/2003,667.91
12/18/2003,680.36
12/19/2003,677.85
12/22/2003,681.62
12/23/2003,688.74
12/24/2003,688.3
12/26/2003,689.04
12/29/2003,699.69
12/30/2003,699.31
12/31/2003,697.3
1/2/2004,696.7
1/5/2004,712.55
1/6/2004,717.03
1/7/2004,720.06
1/8/2004,729.8
1/9/2004,724.57
1/12/2004,734.38
1/13/2004,725.58
1/14/2004,730.03
1/15/2004,735.65
1/16/2004,747.61
1/20/2004,750.8
1/21/2004,748.82
1/22/2004,740.12
1/23/2004,738.9
1/26/2004,749.65
1/27/2004,736.97
1/28/2004,729.07
1/29/2004,730.48
1/30/2004,734.1
2/2/2004,733.12
2/3/2004,734.78
2/4/2004,720.75
2/5/2004,723.22
2/6/2004,738.39
2/9/2004,735.61
2/10/2004,740.63
2/11/2004,750.13
2/12/2004,744.33
2/13/2004,737.57
2/17/2004,745.71
2/18/2004,745.28
2/19/2004,737.06
2/20/2004,731.13
2/23/2004,717.55
2/24/2004,714.49
2/25/2004,721.11
2/26/2004,726.84
2/27/2004,727.19
3/1/2004,734.54
3/2/2004,730.21
3/3/2004,729.39
3/4/2004,736.07
3/5/2004,736.22
3/8/2004,722.84
3/9/2004,716.86
3/10/2004,704.44
3/11/2004,696.34
3/12/2004,711.03
3/15/2004,692.71
3/16/2004,693.24
3/17/2004,705.94
3/18/2004,700.99
3/19/2004,693.5
3/22/2004,682.57
3/23/2004,680.63
3/24/2004,685.44
3/25/2004,705.27
3/26/2004,702.18
3/29/2004,714.56
3/30/2004,716.19
3/31/2004,714.26
4/1/2004,722.97
4/2/2004,739.71
4/5/2004,747.22
